Time,Electric_demand,Temperature,Humidity,Wind_speed,GHI,PV_production,Wind_production
2020-12-11 11:00:00,24788.333333333332,12.748333333333335,43.04516666666667,2.776666666666667,318.81666666666666,6286.0,2369.8333333333335
2020-12-11 12:00:00,24390.083333333332,12.92,43.612,3.0500000000000003,286.8666666666667,6358.333333333333,2305.4166666666665
2020-12-11 13:00:00,24390.416666666668,12.756666666666668,45.326,3.018333333333334,215.08333333333334,6244.083333333333,2900.5833333333335
2020-12-11 14:00:00,24640.75,12.261666666666668,47.97683333333333,2.83,167.98333333333332,5405.0,2991.1666666666665
2020-12-11 15:00:00,25236.416666666668,11.839999999999998,49.922,2.66,126.63333333333333,3141.6666666666665,2753.0
2020-12-11 16:00:00,26544.583333333332,9.351666666666667,59.56366666666667,2.095,19.933333333333334,432.0,2530.9166666666665
2020-12-11 17:00:00,28928.5,8.633333333333335,63.72616666666667,2.1300000000000003,0.0,-39.666666666666664,2562.0
2020-12-11 18:00:00,29062.916666666668,8.273333333333333,67.01683333333334,2.066666666666667,0.0,-37.916666666666664,2790.4166666666665
2020-12-11 19:00:00,28455.25,8.126666666666667,69.40666666666667,1.945,0.0,-36.0,2741.5833333333335
2020-12-11 20:00:00,27730.666666666668,8.1,71.45233333333333,1.9416666666666667,0.0,-36.083333333333336,2568.5
2020-12-11 21:00:00,26782.75,8.068333333333333,73.56866666666667,2.056666666666667,0.0,-36.0,2544.0833333333335
2020-12-11 22:00:00,25222.583333333332,8.07,75.35416666666667,2.131666666666667,0.0,-36.75,2069.1666666666665
2020-12-11 23:00:00,23559.166666666668,8.003333333333334,76.9685,2.141666666666667,0.0,-36.583333333333336,1890.5833333333333
2020-12-12 00:00:00,22276.916666666668,7.851666666666667,78.64483333333334,2.2100000000000004,0.0,-36.5,1845.0833333333333
2020-12-12 01:00:00,21318.0,7.788333333333334,79.66816666666666,2.225,0.0,-36.416666666666664,2037.6666666666667
2020-12-12 02:00:00,20710.916666666668,7.685,80.39066666666666,2.1350000000000002,0.0,-36.833333333333336,2179.4166666666665
2020-12-12 03:00:00,20358.083333333332,7.546666666666667,81.214,2.0500000000000003,0.0,-37.75,2157.9166666666665
2020-12-12 04:00:00,20476.083333333332,7.4383333333333335,82.1615,1.9733333333333334,0.0,-39.0,2228.4166666666665
2020-12-12 05:00:00,20968.666666666668,7.358333333333334,83.17933333333333,1.8783333333333336,0.0,-39.416666666666664,2568.5833333333335
2020-12-12 06:00:00,21844.0,7.498333333333334,83.08200000000001,1.876666666666667,0.3666666666666667,-23.583333333333332,3005.25
2020-12-12 07:00:00,22498.166666666668,8.38,79.69633333333333,2.256666666666667,49.31666666666666,873.5833333333334,2990.6666666666665
2020-12-12 08:00:00,23192.583333333332,9.693333333333333,74.83283333333333,2.966666666666667,149.54999999999998,3332.1666666666665,2521.75
2020-12-12 09:00:00,23579.416666666668,10.808333333333332,70.50116666666666,3.52,214.35,4843.166666666667,2993.75
2020-12-12 10:00:00,23657.333333333332,11.763333333333334,66.4905,3.831666666666667,259.31666666666666,5637.416666666667,3087.8333333333335
2020-12-12 11:00:00,23241.416666666668,12.593333333333334,62.30950000000001,4.07,308.31666666666666,6003.416666666667,3181.0
2020-12-12 12:00:00,22851.166666666668,13.25,57.931333333333335,4.243333333333333,336.0833333333333,6214.666666666667,3330.0
2020-12-12 13:00:00,22832.416666666668,13.52833333333333,54.62166666666667,4.3100000000000005,365.1333333333334,6203.5,3370.6666666666665
2020-12-12 14:00:00,22944.416666666668,13.22166666666667,53.84733333333333,4.083333333333333,210.25,5163.916666666667,3681.4166666666665
2020-12-12 15:00:00,23554.416666666668,12.860000000000005,54.41600000000002,3.82,123.68333333333334,2721.5,3308.5
2020-12-12 16:00:00,24793.166666666668,9.916666666666666,60.259166666666665,2.566666666666667,19.183333333333334,305.0833333333333,2413.5
2020-12-12 17:00:00,27170.75,8.865,62.3585,2.393333333333333,0.0,-40.5,1953.4166666666667
2020-12-12 18:00:00,27509.5,8.381666666666666,63.083333333333336,2.276666666666667,0.0,-38.333333333333336,1639.4166666666667
2020-12-12 19:00:00,27012.916666666668,8.153333333333334,62.81966666666667,2.16,0.0,-39.666666666666664,1374.9166666666667
2020-12-12 20:00:00,26405.416666666668,8.065000000000001,62.103500000000004,2.1433333333333335,0.0,-40.0,1335.5
2020-12-12 21:00:00,25547.166666666668,7.948333333333334,61.7245,2.2150000000000003,0.0,-40.0,1408.0
2020-12-12 22:00:00,24192.25,7.778333333333333,61.29366666666667,2.2933333333333334,0.0,-40.25,1438.4166666666667
2020-12-12 23:00:00,22591.5,7.7266666666666675,60.131166666666665,2.3766666666666665,0.0,-40.5,1401.8333333333333
2020-12-13 00:00:00,21539.833333333332,7.760000000000001,58.85966666666667,2.526666666666667,0.0,-41.916666666666664,1348.25
2020-12-13 01:00:00,20738.083333333332,7.766666666666668,58.03516666666667,2.74,0.0,-42.0,1384.6666666666667
2020-12-13 02:00:00,20254.416666666668,7.735,57.702333333333335,2.8366666666666673,0.0,-42.0,1616.3333333333333
2020-12-13 03:00:00,20000.583333333332,7.646666666666667,57.661333333333324,2.815,0.0,-42.75,1401.0833333333333
2020-12-13 04:00:00,19962.583333333332,7.503333333333334,57.55533333333333,2.861666666666667,0.0,-44.333333333333336,1309.0833333333333
2020-12-13 05:00:00,20342.5,7.400000000000001,57.12033333333334,2.9583333333333335,0.0,-44.916666666666664,1211.0
2020-12-13 06:00:00,21037.416666666668,7.611666666666667,56.47833333333333,3.0300000000000007,0.4666666666666666,-22.833333333333332,1295.9166666666667
2020-12-13 07:00:00,21234.166666666668,8.565,54.901833333333336,3.401666666666667,45.550000000000004,1440.3333333333333,1275.0833333333333
2020-12-13 08:00:00,21652.5,10.058333333333334,51.720666666666666,4.0200000000000005,164.53333333333333,3621.3333333333335,1117.5833333333333
2020-12-13 09:00:00,21626.083333333332,11.425000000000002,48.82749999999999,4.281666666666666,266.93333333333334,3627.25,1149.5833333333333
2020-12-13 10:00:00,21649.166666666668,12.476666666666667,48.14366666666667,4.126666666666667,317.15000000000003,3956.9166666666665,1189.9166666666667
2020-12-13 11:00:00,21781.416666666668,13.08,48.717999999999996,3.856666666666667,349.3,4991.0,1275.8333333333333
2020-12-13 12:00:00,21896.416666666668,13.291666666666666,49.37883333333334,3.7350000000000008,303.46666666666664,5576.25,1009.4166666666666
2020-12-13 13:00:00,22050.666666666668,13.15,50.03333333333333,3.7283333333333335,255.83333333333334,4725.75,758.3333333333334
2020-12-13 14:00:00,22531.5,12.608333333333334,51.144000000000005,3.4983333333333335,193.8166666666667,4037.0,532.5833333333334
2020-12-13 15:00:00,23378.083333333332,12.199999999999998,52.136,3.28,91.05,1773.3333333333333,331.75
2020-12-13 16:00:00,24591.416666666668,10.138333333333334,58.247166666666665,2.5883333333333334,14.966666666666667,116.08333333333333,475.1666666666667
2020-12-13 17:00:00,27081.666666666668,9.383333333333335,60.044999999999995,2.461666666666667,0.0,-42.833333333333336,736.9166666666666
2020-12-13 18:00:00,27254.916666666668,8.936666666666667,60.42133333333334,2.3683333333333336,0.0,-40.0,892.9166666666666
2020-12-13 19:00:00,26796.666666666668,8.52,60.81883333333332,2.22,0.0,-39.0,1436.9166666666667
2020-12-13 20:00:00,26037.666666666668,8.143333333333334,61.395,2.105,0.0,-39.0,1806.9166666666667
2020-12-13 21:00:00,25039.333333333332,7.883333333333334,61.61266666666668,1.9883333333333333,0.0,-39.0,2189.25
2020-12-13 22:00:00,23484.833333333332,7.693333333333334,61.71283333333333,1.8916666666666668,0.0,-39.25,2838.3333333333335
2020-12-13 23:00:00,21774.666666666668,7.533333333333334,62.2115,1.8933333333333335,0.0,-39.583333333333336,2935.5
2020-12-14 00:00:00,20667.916666666668,7.286666666666666,63.62066666666667,1.9666666666666668,0.0,-39.166666666666664,3017.1666666666665
2020-12-14 01:00:00,20059.166666666668,6.94,66.54116666666667,1.9983333333333337,0.0,-38.583333333333336,2866.25
2020-12-14 02:00:00,19745.666666666668,6.561666666666667,70.887,2.0050000000000003,0.0,-38.25,2765.25
2020-12-14 03:00:00,19733.583333333332,6.245000000000001,75.6005,2.0733333333333337,0.0,-39.0,2842.25
2020-12-14 04:00:00,20306.583333333332,6.023333333333333,79.52733333333335,2.141666666666667,0.0,-37.5,2634.0833333333335
2020-12-14 05:00:00,21642.25,5.8066666666666675,82.15116666666667,2.15,0.0,-36.416666666666664,2936.0833333333335
2020-12-14 06:00:00,23785.583333333332,5.796666666666667,82.18283333333333,2.1583333333333337,0.45,-29.666666666666668,3120.5833333333335
2020-12-14 07:00:00,25321.166666666668,6.696666666666666,77.83216666666667,2.5233333333333334,48.949999999999996,1158.4166666666667,2961.0833333333335
2020-12-14 08:00:00,25683.0,8.41,70.441,3.11,202.1,4719.75,3356.8333333333335
2020-12-14 09:00:00,24953.416666666668,10.196666666666667,61.562000000000005,3.5783333333333336,315.23333333333335,6808.166666666667,3305.4166666666665
2020-12-14 10:00:00,24232.0,11.643333333333333,53.742,3.8850000000000002,417.40000000000003,7457.833333333333,3152.4166666666665
2020-12-14 11:00:00,23512.5,12.57,48.768499999999996,4.003333333333334,479.5333333333333,7250.083333333333,3478.3333333333335
2020-12-14 12:00:00,23099.833333333332,13.071666666666665,45.713,4.021666666666667,483.48333333333335,7475.833333333333,3348.8333333333335
2020-12-14 13:00:00,22921.0,13.123333333333333,44.650666666666666,3.938333333333333,434.9666666666667,7721.166666666667,3189.5
2020-12-14 14:00:00,23400.666666666668,12.645000000000001,46.059666666666665,3.561666666666667,309.0833333333333,7052.25,3090.75
2020-12-14 15:00:00,24454.166666666668,12.199999999999998,47.830000000000005,3.2400000000000007,157.16666666666666,4771.916666666667,2933.6666666666665
2020-12-14 16:00:00,26053.25,8.705,59.14383333333333,1.8100000000000003,25.2,503.0833333333333,3185.1666666666665
2020-12-14 17:00:00,28966.25,7.62,64.11200000000001,1.695,0.0,-25.166666666666668,2946.75
2020-12-14 18:00:00,29306.25,7.16,67.03633333333333,1.6300000000000001,0.0,-22.666666666666668,2552.5833333333335
2020-12-14 19:00:00,28800.5,6.815,68.69483333333334,1.5016666666666667,0.0,-20.083333333333332,2115.8333333333335
2020-12-14 20:00:00,28026.75,6.558333333333334,69.2645,1.3883333333333334,0.0,-20.0,2036.0833333333333
2020-12-14 21:00:00,26866.583333333332,6.325,69.26350000000001,1.3050000000000002,0.0,-20.0,1898.4166666666667
2020-12-14 22:00:00,25029.75,6.073333333333334,69.01366666666667,1.25,0.0,-20.0,2215.25
2020-12-14 23:00:00,23262.666666666668,5.885000000000001,68.30266666666667,1.2233333333333334,0.0,-20.0,1756.6666666666667
2020-12-15 00:00:00,22082.916666666668,5.760000000000001,67.204,1.2833333333333334,0.0,-20.0,1601.8333333333333
2020-12-15 01:00:00,21298.25,5.670000000000001,65.87616666666666,1.3733333333333333,0.0,-20.0,1943.9166666666667
2020-12-15 02:00:00,20803.916666666668,5.598333333333334,64.86433333333333,1.415,0.0,-20.0,1461.75
2020-12-15 03:00:00,20737.666666666668,5.53,64.31766666666667,1.4616666666666667,0.0,-20.083333333333332,1102.6666666666667
2020-12-15 04:00:00,21260.416666666668,5.390000000000001,64.11200000000001,1.5533333333333335,0.0,-20.916666666666668,1107.4166666666667
2020-12-15 05:00:00,22667.416666666668,5.248333333333334,63.548,1.611666666666667,0.0,-21.583333333333332,1197.1666666666667
2020-12-15 06:00:00,24758.333333333332,5.495,61.665,1.6849999999999998,0.5666666666666667,-3.6666666666666665,1299.25
2020-12-15 07:00:00,26163.166666666668,6.97,56.43066666666667,2.1500000000000004,53.86666666666667,1625.1666666666667,1310.3333333333333
2020-12-15 08:00:00,26114.166666666668,9.263333333333334,49.812333333333335,2.83,183.01666666666665,5679.333333333333,1182.0833333333333
2020-12-15 09:00:00,25154.416666666668,11.12,45.65716666666666,3.0883333333333334,292.8,7388.416666666667,1276.0833333333333
2020-12-15 10:00:00,24175.833333333332,12.473333333333334,43.85483333333334,3.095,377.8833333333334,7775.916666666667,1390.0833333333333
2020-12-15 11:00:00,23485.5,13.316666666666668,43.03216666666666,3.1216666666666666,424.51666666666665,7946.166666666667,1304.4166666666667
2020-12-15 12:00:00,23406.0,13.781666666666666,42.672666666666665,3.0383333333333336,391.65000000000003,8063.333333333333,1328.4166666666667
2020-12-15 13:00:00,23384.666666666668,13.950000000000003,42.8855,2.8366666666666673,328.0833333333333,7919.916666666667,1322.25
2020-12-15 14:00:00,23839.0,13.668333333333335,44.31583333333333,2.461666666666667,245.23333333333335,7394.833333333333,1184.1666666666667
2020-12-15 15:00:00,24569.25,13.300000000000002,45.830000000000005,2.1800000000000006,155.51666666666668,4784.666666666667,1015.1666666666666
2020-12-15 16:00:00,26273.166666666668,10.790000000000001,51.4455,1.6766666666666667,28.95,693.5,905.5833333333334
2020-12-15 17:00:00,28975.916666666668,10.06,53.461166666666664,1.7216666666666667,0.0,4.0,935.6666666666666
2020-12-15 18:00:00,29446.666666666668,9.705,54.98316666666667,1.7400000000000002,0.0,-21.333333333333332,761.1666666666666
2020-12-15 19:00:00,28913.666666666668,9.44,55.958666666666666,1.7400000000000002,0.0,-19.0,680.4166666666666
2020-12-15 20:00:00,28113.333333333332,9.165000000000001,56.70483333333333,1.72,0.0,-19.0,623.9166666666666
2020-12-15 21:00:00,26998.166666666668,8.881666666666668,57.264833333333335,1.6833333333333336,0.0,-19.0,591.3333333333334
2020-12-15 22:00:00,25158.5,8.645000000000001,57.840833333333336,1.6633333333333333,0.0,-19.0,541.9166666666666
2020-12-15 23:00:00,23463.75,8.453333333333333,58.55083333333334,1.6616666666666664,0.0,-19.0,503.0833333333333
2020-12-16 00:00:00,22323.75,8.26,59.5645,1.67,0.0,-19.0,509.75
2020-12-16 01:00:00,21540.833333333332,8.040000000000001,60.84916666666667,1.6300000000000001,0.0,-19.083333333333332,559.9166666666666
2020-12-16 02:00:00,21099.916666666668,7.881666666666667,61.6265,1.6033333333333335,0.0,-19.333333333333332,617.8333333333334
2020-12-16 03:00:00,20991.333333333332,7.740000000000001,62.103500000000004,1.6233333333333333,0.0,-20.333333333333332,751.0
2020-12-16 04:00:00,21434.666666666668,7.575,62.711666666666666,1.6766666666666667,0.0,-20.916666666666668,651.9166666666666
2020-12-16 05:00:00,22855.333333333332,7.476666666666666,63.02066666666667,1.7383333333333333,0.0,-21.75,562.6666666666666
2020-12-16 06:00:00,24947.833333333332,7.66,62.26016666666666,1.7983333333333336,0.5166666666666667,-2.75,542.4166666666666
2020-12-16 07:00:00,26459.916666666668,8.86,58.90766666666667,2.026666666666667,49.199999999999996,1606.4166666666667,522.3333333333334
2020-12-16 08:00:00,26466.583333333332,10.953333333333333,54.10566666666667,2.4200000000000004,168.66666666666666,5824.833333333333,462.75
2020-12-16 09:00:00,25449.666666666668,12.82,50.279500000000006,2.5783333333333336,293.06666666666666,7740.0,434.4166666666667
2020-12-16 10:00:00,24281.0,14.226666666666668,47.401833333333336,2.5633333333333335,388.1166666666666,7774.083333333333,433.25
2020-12-16 11:00:00,23304.0,15.211666666666668,45.474,2.6300000000000003,430.90000000000003,7693.833333333333,444.8333333333333
2020-12-16 12:00:00,22967.083333333332,15.816666666666668,44.507666666666665,2.7000000000000006,405.45,7793.666666666667,461.0833333333333
2020-12-16 13:00:00,23166.333333333332,16.01,44.684,2.651666666666667,354.76666666666665,8019.916666666667,410.5833333333333
