country,year,indicator,value
CAF,1988,working_age_share,53.0302061687962
CAF,1989,working_age_share,52.7973805756922
CAF,1990,working_age_share,52.495839440623
CAF,1991,working_age_share,52.213230228286
CAF,1992,working_age_share,52.0260929789997
CAF,1993,working_age_share,51.9316057595083
CAF,1994,working_age_share,51.9032883679893
CAF,1995,working_age_share,51.8415113984955
CAF,1996,working_age_share,51.7954344703744
CAF,1997,working_age_share,51.8417832547758
CAF,1998,working_age_share,51.930631018044
CAF,1999,working_age_share,52.0624826800845
CAF,2000,working_age_share,52.2298711867077
CAF,2001,working_age_share,52.3091032066186
CAF,2002,working_age_share,52.4328223804956
CAF,2003,working_age_share,52.6088534337326
CAF,2004,working_age_share,52.6935532263919
CAF,2005,working_age_share,52.7749244225176
CAF,2006,working_age_share,52.7302648335987
CAF,2007,working_age_share,52.6003633841355
CAF,2008,working_age_share,52.5129011763258
CAF,2009,working_age_share,52.3899125345699
CAF,2010,working_age_share,52.1944991932442
CAF,2011,working_age_share,51.8182444485749
CAF,2012,working_age_share,51.1986515278751
CAF,2013,working_age_share,50.5153670963349
CAF,2014,working_age_share,49.6389607850178
CAF,2015,working_age_share,49.0395620696385
CAF,2016,working_age_share,48.9686631215826
CAF,2017,working_age_share,48.87737285649
CAF,2018,working_age_share,48.7904355645416
CAF,2019,working_age_share,48.7913178211798
CAF,2020,working_age_share,48.887967352272
CAF,2021,working_age_share,48.7749163748753
CAF,2022,working_age_share,48.6410707488634
CAF,2023,working_age_share,48.7382774756059
CAF,2024,working_age_share,48.8455667883113
CAN,1960,dependency_ratio,70.5602758928332
CAN,1961,dependency_ratio,71.043595287506
CAN,1962,dependency_ratio,71.1659793298724
CAN,1963,dependency_ratio,70.931258939662
CAN,1964,dependency_ratio,70.3548078534404
CAN,1965,dependency_ratio,69.4624789334491
CAN,1966,dependency_ratio,68.2179785481802
CAN,1967,dependency_ratio,66.6843406063514
CAN,1968,dependency_ratio,65.0624323346674
CAN,1969,dependency_ratio,63.4430093910558
CAN,1970,dependency_ratio,61.5460787007586
CAN,1971,dependency_ratio,59.555529304464
CAN,1972,dependency_ratio,57.8152020930783
CAN,1973,dependency_ratio,56.1510130997497
CAN,1974,dependency_ratio,54.5118008480547
CAN,1975,dependency_ratio,52.9912565375667
CAN,1976,dependency_ratio,51.6301440866734
CAN,1977,dependency_ratio,50.4030086886427
CAN,1978,dependency_ratio,49.2654517983771
CAN,1979,dependency_ratio,48.2388117003922
CAN,1980,dependency_ratio,47.3985568982632
CAN,1981,dependency_ratio,46.8100121695388
CAN,1982,dependency_ratio,46.4572248212022
CAN,1983,dependency_ratio,46.2486330152812
CAN,1984,dependency_ratio,46.1281512758496
CAN,1985,dependency_ratio,46.0496330266674
CAN,1986,dependency_ratio,46.0480870253823
CAN,1987,dependency_ratio,46.2099123269083
CAN,1988,dependency_ratio,46.4393108214108
CAN,1989,dependency_ratio,46.6682955508555
CAN,1990,dependency_ratio,46.9604608753888
CAN,1991,dependency_ratio,47.3117698227704
CAN,1992,dependency_ratio,47.6541983447229
CAN,1993,dependency_ratio,47.8733970605816
CAN,1994,dependency_ratio,47.9228535685981
CAN,1995,dependency_ratio,47.8659553983646
CAN,1996,dependency_ratio,47.7466285226035
CAN,1997,dependency_ratio,47.5699325112839
CAN,1998,dependency_ratio,47.3120936453039
CAN,1999,dependency_ratio,46.9443442837685
CAN,2000,dependency_ratio,46.505468173978
CAN,2001,dependency_ratio,46.0490993934186
CAN,2002,dependency_ratio,45.6162132930749
CAN,2003,dependency_ratio,45.224975652383
CAN,2004,dependency_ratio,44.8239663324754
CAN,2005,dependency_ratio,44.4124530492161
CAN,2006,dependency_ratio,44.1056701402663
CAN,2007,dependency_ratio,43.9728341323754
CAN,2008,dependency_ratio,43.979810181512
CAN,2009,dependency_ratio,44.0683296307463
CAN,2010,dependency_ratio,44.2426034732426
CAN,2011,dependency_ratio,44.6166392924826
CAN,2012,dependency_ratio,45.2394993555654
CAN,2013,dependency_ratio,45.9856719197967
CAN,2014,dependency_ratio,46.7656650331144
CAN,2015,dependency_ratio,47.58596316024
CAN,2016,dependency_ratio,48.3895082605836
CAN,2017,dependency_ratio,49.0981143135691
CAN,2018,dependency_ratio,49.733479510056
CAN,2019,dependency_ratio,50.4105729188803
CAN,2020,dependency_ratio,51.1983504754589
CAN,2021,dependency_ratio,52.0342485398259
CAN,2022,dependency_ratio,52.6453187327307
CAN,2023,dependency_ratio,53.0518429925194
CAN,2024,dependency_ratio,53.6355811837047
CAN,1960,gdp_growth,
CAN,1961,gdp_growth,3.16329173248933
CAN,1962,gdp_growth,7.42783725181209
CAN,1963,gdp_growth,5.29744007975117
CAN,1964,gdp_growth,6.65599998250741
CAN,1965,gdp_growth,6.31719994750095
CAN,1966,gdp_growth,6.75969011323785
CAN,1967,gdp_growth,3.06542075476872
CAN,1968,gdp_growth,5.00827413057785
CAN,1969,gdp_growth,5.06703238381456
CAN,1970,gdp_growth,2.91871305007516
CAN,1971,gdp_growth,4.01884505535331
CAN,1972,gdp_growth,5.51966992842571
CAN,1973,gdp_growth,6.72864152445543
CAN,1974,gdp_growth,3.35777594002199
CAN,1975,gdp_growth,1.5454033371204
CAN,1976,gdp_growth,5.88927591475903
CAN,1977,gdp_growth,3.53482658557137
CAN,1978,gdp_growth,3.73597640512338
CAN,1979,gdp_growth,3.72519945403704
CAN,1980,gdp_growth,2.17719922747995
CAN,1981,gdp_growth,3.41506517464589
CAN,1982,gdp_growth,-3.16615029457148
CAN,1983,gdp_growth,2.56225365883793
CAN,1984,gdp_growth,5.89856946503677
CAN,1985,gdp_growth,4.73768071614444
CAN,1986,gdp_growth,2.12148088392294
CAN,1987,gdp_growth,4.07201567327779
CAN,1988,gdp_growth,4.41083906453277
CAN,1989,gdp_growth,2.33732982035617
CAN,1990,gdp_growth,0.202947848289654
CAN,1991,gdp_growth,-2.09105516498515
CAN,1992,gdp_growth,0.890466243956382
CAN,1993,gdp_growth,2.65770683842972
CAN,1994,gdp_growth,4.49404933882288
CAN,1995,gdp_growth,2.68232826962129
CAN,1996,gdp_growth,1.68896122145787
CAN,1997,gdp_growth,4.28016680422402
CAN,1998,gdp_growth,3.89288658501088
CAN,1999,gdp_growth,5.14100348449622
CAN,2000,gdp_growth,5.13853918994158
CAN,2001,gdp_growth,1.87509813099847
CAN,2002,gdp_growth,2.99925533832644
CAN,2003,gdp_growth,1.8063851195103
CAN,2004,gdp_growth,3.09236381038156
CAN,2005,gdp_growth,3.21045441502793
CAN,2006,gdp_growth,2.63794375302722
CAN,2007,gdp_growth,2.04990459443619
CAN,2008,gdp_growth,0.995406371264522
CAN,2009,gdp_growth,-2.91508627059555
CAN,2010,gdp_growth,3.09080633744851
CAN,2011,gdp_growth,3.1371944343876
CAN,2012,gdp_growth,1.75566133205234
CAN,2013,gdp_growth,2.32581356612762
CAN,2014,gdp_growth,2.87346675579731
CAN,2015,gdp_growth,0.64997101491096
CAN,2016,gdp_growth,1.03855091989323
CAN,2017,gdp_growth,3.03383491841392
CAN,2018,gdp_growth,2.74296341402246
CAN,2019,gdp_growth,1.90843193887251
CAN,2020,gdp_growth,-5.03823342794087
CAN,2021,gdp_growth,5.95052804984759
CAN,2022,gdp_growth,4.69541985045903
CAN,2023,gdp_growth,1.95308552199025
CAN,2024,gdp_growth,2.04626605401701
CAN,1960,gdp_pc,15432.4872462835
CAN,1961,gdp_pc,15605.5388669778
CAN,1962,gdp_pc,16455.770060601
CAN,1963,gdp_pc,17007.7078138693
CAN,1964,gdp_pc,17800.8820360349
CAN,1965,gdp_pc,18585.9001104989
CAN,1966,gdp_pc,19476.0466360581
CAN,1967,gdp_pc,19715.113441541
CAN,1968,gdp_pc,20371.164554016
CAN,1969,gdp_pc,21114.3082772687
CAN,1970,gdp_pc,21428.9306601929
CAN,1971,gdp_pc,21642.5625220751
CAN,1972,gdp_pc,22573.5889341376
CAN,1973,gdp_pc,23799.7194436651
CAN,1974,gdp_pc,24257.8411628662
CAN,1975,gdp_pc,24275.8371310973
CAN,1976,gdp_pc,25369.4889258826
CAN,1977,gdp_pc,25960.6652812882
CAN,1978,gdp_pc,26663.7974885826
CAN,1979,gdp_pc,27384.7054378937
CAN,1980,gdp_pc,27622.4011506651
CAN,1981,gdp_pc,28215.5591968377
CAN,1982,gdp_pc,26999.1061839354
CAN,1983,gdp_pc,27418.5191501577
CAN,1984,gdp_pc,28763.0011084144
CAN,1985,gdp_pc,29851.6732668471
CAN,1986,gdp_pc,30183.439114937
CAN,1987,gdp_pc,31001.1609686481
CAN,1988,gdp_pc,31951.5825607381
CAN,1989,gdp_pc,32116.9556042863
CAN,1990,gdp_pc,31700.5781154607
CAN,1991,gdp_pc,30654.3639368973
CAN,1992,gdp_pc,30563.4095229714
CAN,1993,gdp_pc,31032.785763879
CAN,1994,gdp_pc,32074.1884806299
CAN,1995,gdp_pc,32595.4842690909
CAN,1996,gdp_pc,32801.3348171586
CAN,1997,gdp_pc,33867.0419274091
CAN,1998,gdp_pc,34894.6484928404
CAN,1999,gdp_pc,36391.5718964607
CAN,2000,gdp_pc,37906.89821012
CAN,2001,gdp_pc,38200.4945025395
CAN,2002,gdp_pc,38921.7064054514
CAN,2003,gdp_pc,39270.0629084669
CAN,2004,gdp_pc,40108.7990262916
CAN,2005,gdp_pc,41006.264144024
CAN,2006,gdp_pc,41663.5541588166
CAN,2007,gdp_pc,42106.9147186165
CAN,2008,gdp_pc,42067.610977795
CAN,2009,gdp_pc,40376.4559330928
CAN,2010,gdp_pc,41164.3812486578
CAN,2011,gdp_pc,42043.6842044008
CAN,2012,gdp_pc,42320.6856530018
CAN,2013,gdp_pc,42851.2135876232
CAN,2014,gdp_pc,43643.2794910996
CAN,2015,gdp_pc,43594.2379080706
CAN,2016,gdp_pc,43551.3863558236
CAN,2017,gdp_pc,44339.4332217878
CAN,2018,gdp_pc,44907.3887994469
CAN,2019,gdp_pc,45100.336805859
CAN,2020,gdp_pc,42366.1710935265
CAN,2021,gdp_pc,44639.2381171993
CAN,2022,gdp_pc,45883.0058941892
CAN,2023,gdp_pc,45495.5100892605
CAN,2024,gdp_pc,45061.3864587285
CAN,1960,inflation,1.35869565217392
CAN,1961,inflation,1.01876675603211
CAN,1962,inflation,1.06157112526535
CAN,1963,inflation,1.62815126050428
CAN,1964,inflation,1.91214470284237
CAN,1965,inflation,2.33265720081135
CAN,1966,inflation,3.81565906838453
CAN,1967,inflation,3.57995226730312
CAN,1968,inflation,4.05529953917047
CAN,1969,inflation,4.56155890168292
CAN,1970,inflation,3.34603981363832
CAN,1971,inflation,2.70491803278685
CAN,1972,inflation,4.98802873104551
CAN,1973,inflation,7.48764728240211
CAN,1974,inflation,10.997171145686
CAN,1975,inflation,10.672188595094
CAN,1976,inflation,7.54173862982148
CAN,1977,inflation,7.9764453961457
CAN,1978,inflation,8.97372335151214
CAN,1979,inflation,9.14467697907181
CAN,1980,inflation,10.1292205085453
CAN,1981,inflation,12.4716124148372
CAN,1982,inflation,10.7689718997139
CAN,1983,inflation,5.86358802977368
CAN,1984,inflation,4.30477830391737
CAN,1985,inflation,3.96203054065205
CAN,1986,inflation,4.19478629085621
CAN,1987,inflation,4.3561087122174
CAN,1988,inflation,4.02823414871611
CAN,1989,inflation,4.98362189985958
CAN,1990,inflation,4.78047693336304
CAN,1991,inflation,5.62586408593005
CAN,1992,inflation,1.49013290374545
CAN,1993,inflation,1.86507936507939
CAN,1994,inflation,0.165562913907291
CAN,1995,inflation,2.14876033057849
CAN,1996,inflation,1.57053112507138
CAN,1997,inflation,1.62121638084531
CAN,1998,inflation,0.99594245665802
CAN,1999,inflation,1.73484295105918
CAN,2000,inflation,2.71943995691976
CAN,2001,inflation,2.52512013979906
CAN,2002,inflation,2.25839440940855
CAN,2003,inflation,2.75856321360112
CAN,2004,inflation,1.85725871857256
CAN,2005,inflation,2.21355203439767
CAN,2006,inflation,2.00202539534161
CAN,2007,inflation,2.13838399266837
CAN,2008,inflation,2.37027067444299
CAN,2009,inflation,0.299466803009299
CAN,2010,inflation,1.77687154092627
CAN,2011,inflation,2.91213508872351
CAN,2012,inflation,1.51567823124517
CAN,2013,inflation,0.938291897815317
CAN,2014,inflation,1.90663590717861
CAN,2015,inflation,1.12524136094277
CAN,2016,inflation,1.42875954701085
CAN,2017,inflation,1.59688412852977
CAN,2018,inflation,2.26822567248103
CAN,2019,inflation,1.94926902411593
CAN,2020,inflation,0.716999632307827
CAN,2021,inflation,3.39519318527528
CAN,2022,inflation,6.80280115341613
CAN,2023,inflation,3.87900159788426
CAN,2024,inflation,2.38158383281173
CAN,1960,investment_gdp,
CAN,1961,investment_gdp,22.6268836865309
CAN,1962,investment_gdp,23.1924191378908
CAN,1963,investment_gdp,23.0238891401817
CAN,1964,investment_gdp,23.9909880969918
CAN,1965,investment_gdp,26.4177554316064
CAN,1966,investment_gdp,27.1002716722145
CAN,1967,investment_gdp,24.4044252207284
CAN,1968,investment_gdp,23.4765028572865
CAN,1969,investment_gdp,24.1832503207317
CAN,1970,investment_gdp,22.1242947392729
CAN,1971,investment_gdp,23.096440598999
CAN,1972,investment_gdp,23.1263301089843
CAN,1973,investment_gdp,24.3273663064838
CAN,1974,investment_gdp,25.8512406581645
CAN,1975,investment_gdp,24.8354499960847
CAN,1976,investment_gdp,25.1167234534298
CAN,1977,investment_gdp,24.2879094203223
CAN,1978,investment_gdp,23.4947302721084
CAN,1979,investment_gdp,25.1415795084268
CAN,1980,investment_gdp,23.7626589533241
CAN,1981,investment_gdp,25.2960435228772
CAN,1982,investment_gdp,19.9239530013061
CAN,1983,investment_gdp,20.2214015133534
CAN,1984,investment_gdp,20.9603754226319
CAN,1985,investment_gdp,21.5336371835921
CAN,1986,investment_gdp,21.6803068568065
CAN,1987,investment_gdp,22.1777844328059
CAN,1988,investment_gdp,23.5060472743398
CAN,1989,investment_gdp,23.6100294976466
CAN,1990,investment_gdp,21.3042109213358
CAN,1991,investment_gdp,19.3412969720978
CAN,1992,investment_gdp,18.377419839763
CAN,1993,investment_gdp,18.4749885213182
CAN,1994,investment_gdp,19.5160940033233
CAN,1995,investment_gdp,19.380342728238
CAN,1996,investment_gdp,18.9277232582103
CAN,1997,investment_gdp,21.2179786877437
CAN,1998,investment_gdp,21.0452953522346
CAN,1999,investment_gdp,20.6841812842289
CAN,2000,investment_gdp,20.6144677111521
CAN,2001,investment_gdp,19.6713949333135
CAN,2002,investment_gdp,19.739312333447
CAN,2003,investment_gdp,20.466644988938
CAN,2004,investment_gdp,21.3828445226375
CAN,2005,investment_gdp,22.6318510676463
CAN,2006,investment_gdp,23.5954200309501
CAN,2007,investment_gdp,23.9078762217461
CAN,2008,investment_gdp,24.0724446665267
CAN,2009,investment_gdp,21.9594523644514
CAN,2010,investment_gdp,23.4819201321447
CAN,2011,investment_gdp,24.1513309493639
CAN,2012,investment_gdp,24.8676388656292
CAN,2013,investment_gdp,24.9078583876335
CAN,2014,investment_gdp,24.8706826761656
CAN,2015,investment_gdp,23.8215694588745
CAN,2016,investment_gdp,22.7610976853029
CAN,2017,investment_gdp,23.5504142207539
CAN,2018,investment_gdp,23.3772902489361
CAN,2019,investment_gdp,23.0423743758558
CAN,2020,investment_gdp,22.6746869777427
CAN,2021,investment_gdp,24.3050650816917
CAN,2022,investment_gdp,25.0269800530907
CAN,2023,investment_gdp,23.6376218677924
CAN,2024,investment_gdp,23.168254276671
CAN,1960,pop_growth,
CAN,1961,pop_growth,1.99918455690026
CAN,1962,pop_growth,1.85988823339904
CAN,1963,pop_growth,1.86284592763531
CAN,1964,pop_growth,1.88571494336137
CAN,1965,pop_growth,1.81016659700882
CAN,1966,pop_growth,1.86281377101388
CAN,1967,pop_growth,1.79935650480125
CAN,1968,pop_growth,1.61340850346382
CAN,1969,pop_growth,1.35978347208384
CAN,1970,pop_growth,1.39783160033129
CAN,1971,pop_growth,2.94819452761436
CAN,1972,pop_growth,1.16084656651465
CAN,1973,pop_growth,1.22261658426849
CAN,1974,pop_growth,1.39602166927373
CAN,1975,pop_growth,1.45942491323998
CAN,1976,pop_growth,1.31580656558804
CAN,1977,pop_growth,1.17025687783266
CAN,1978,pop_growth,0.99545694441135
CAN,1979,pop_growth,0.989698733234704
CAN,1980,pop_growth,1.28959497847156
CAN,1981,pop_growth,1.23339725480528
CAN,1982,pop_growth,1.18962434077573
CAN,1983,pop_growth,0.988487567147771
CAN,1984,pop_growth,0.944034716041094
CAN,1985,pop_growth,0.91377427539001
CAN,1986,pop_growth,0.994040150630969
CAN,1987,pop_growth,1.31816778174498
CAN,1988,pop_growth,1.29662488995999
CAN,1989,pop_growth,1.79419351491939
CAN,1990,pop_growth,1.50766067284807
CAN,1991,pop_growth,1.24276123131684
CAN,1992,pop_growth,1.18367554138942
CAN,1993,pop_growth,1.09893087887878
CAN,1994,pop_growth,1.09525810706129
CAN,1995,pop_growth,1.03476948386834
CAN,1996,pop_growth,1.04531178311831
CAN,1997,pop_growth,0.993788591465188
CAN,1998,pop_growth,0.829909353323744
CAN,1999,pop_growth,0.812842623716166
CAN,2000,pop_growth,0.931281553452429
CAN,2001,pop_growth,1.0861994547665
CAN,2002,pop_growth,1.08479328329522
CAN,2003,pop_growth,0.899226809998674
CAN,2004,pop_growth,0.932186964148048
CAN,2005,pop_growth,0.94708626967041
CAN,2006,pop_growth,1.01355939144957
CAN,2007,pop_growth,0.970654173316653
CAN,2008,pop_growth,1.083871149194
CAN,2009,pop_growth,1.14470768476526
CAN,2010,pop_growth,1.11135202971694
CAN,2011,pop_growth,0.97540725097113
CAN,2012,pop_growth,1.08374652233653
CAN,2013,pop_growth,1.05338098055318
CAN,2014,pop_growth,1.00142284689661
CAN,2015,pop_growth,0.760300145238936
CAN,2016,pop_growth,1.13153974027004
CAN,2017,pop_growth,1.19543575451553
CAN,2018,pop_growth,1.43322615679352
CAN,2019,pop_growth,1.46171259938134
CAN,2020,pop_growth,1.08436897113225
CAN,2021,pop_growth,0.553902422386893
CAN,2022,pop_growth,1.84036295796994
CAN,2023,pop_growth,2.78237404482922
CAN,2024,pop_growth,2.9844051252484
CAN,1960,population,17909356.0
CAN,1961,population,18271000.0
CAN,1962,population,18614000.0
CAN,1963,population,18964000.0
CAN,1964,population,19325000.0
CAN,1965,population,19678000.0
CAN,1966,population,20048000.0
CAN,1967,population,20412000.0
CAN,1968,population,20744000.0
CAN,1969,population,21028000.0
CAN,1970,population,21324000.0
CAN,1971,population,21962032.0
CAN,1972,population,22218463.0
CAN,1973,population,22491777.0
CAN,1974,population,22807969.0
CAN,1975,population,23143275.0
CAN,1976,population,23449808.0
CAN,1977,population,23725843.0
CAN,1978,population,23963203.0
CAN,1979,population,24201544.0
CAN,1980,population,24515667.0
CAN,1981,population,24819915.0
CAN,1982,population,25116942.0
CAN,1983,population,25366451.0
CAN,1984,population,25607053.0
CAN,1985,population,25842116.0
CAN,1986,population,26100278.0
CAN,1987,population,26446601.0
CAN,1988,population,26791747.0
CAN,1989,population,27276781.0
CAN,1990,population,27691138.0
CAN,1991,population,28037420.0
CAN,1992,population,28371264.0
CAN,1993,population,28684764.0
CAN,1994,population,29000663.0
CAN,1995,population,29302311.0
CAN,1996,population,29610218.0
CAN,1997,population,29905948.0
CAN,1998,population,30155173.0
CAN,1999,population,30401286.0
CAN,2000,population,30685730.0
CAN,2001,population,31020855.0
CAN,2002,population,31359199.0
CAN,2003,population,31642461.0
CAN,2004,population,31938807.0
CAN,2005,population,32242732.0
CAN,2006,population,32571193.0
CAN,2007,population,32888886.0
CAN,2008,population,33247298.0
CAN,2009,population,33630069.0
CAN,2010,population,34005902.0
CAN,2011,population,34339221.0
CAN,2012,population,34713395.0
CAN,2013,population,35080992.0
CAN,2014,population,35434066.0
CAN,2015,population,35704498.0
CAN,2016,population,36110803.0
CAN,2017,population,36545075.0
CAN,2018,population,37072620.0
CAN,2019,population,37618495.0
CAN,2020,population,38028638.0
CAN,2021,population,38239864.0
CAN,2022,population,38950132.0
CAN,2023,population,40049088.0
CAN,2024,population,41262329.0
CAN,1960,trade_gdp,
CAN,1961,trade_gdp,35.810465007449
CAN,1962,trade_gdp,35.5113198692233
CAN,1963,trade_gdp,35.3317795610907
CAN,1964,trade_gdp,37.0015575200833
CAN,1965,trade_gdp,36.8945520983079
CAN,1966,trade_gdp,38.3052936900165
CAN,1967,trade_gdp,39.1242195642224
CAN,1968,trade_gdp,40.727384956863
CAN,1969,trade_gdp,41.8858994891117
CAN,1970,trade_gdp,41.4922765180909
CAN,1971,trade_gdp,40.6869585929765
CAN,1972,trade_gdp,41.8490864463021
CAN,1973,trade_gdp,44.2882822502655
CAN,1974,trade_gdp,48.084501970309
CAN,1975,trade_gdp,45.855654524918
CAN,1976,trade_gdp,44.2653442795685
CAN,1977,trade_gdp,45.7583788338602
CAN,1978,trade_gdp,48.844517999706
CAN,1979,trade_gdp,52.2380473828747
CAN,1980,trade_gdp,53.3179757243811
CAN,1981,trade_gdp,52.1025741262576
CAN,1982,trade_gdp,46.6158827969427
CAN,1983,trade_gdp,46.7088835933124
CAN,1984,trade_gdp,52.4766984280909
CAN,1985,trade_gdp,52.8419465348871
CAN,1986,trade_gdp,53.0651501053871
CAN,1987,trade_gdp,50.8663917985291
CAN,1988,trade_gdp,51.3657811368429
CAN,1989,trade_gdp,50.0666340073171
CAN,1990,trade_gdp,49.9944644220497
CAN,1991,trade_gdp,49.2234668475419
CAN,1992,trade_gdp,52.7380309449972
CAN,1993,trade_gdp,58.2507961453047
CAN,1994,trade_gdp,64.3915441455001
CAN,1995,trade_gdp,69.0617480799547
CAN,1996,trade_gdp,70.2600734560392
CAN,1997,trade_gdp,74.3365281134772
CAN,1998,trade_gdp,78.0812683804376
CAN,1999,trade_gdp,80.1147908564172
CAN,2000,trade_gdp,82.7653578503214
CAN,2001,trade_gdp,78.3442183943698
CAN,2002,trade_gdp,75.7069052324349
CAN,2003,trade_gdp,69.8399832953973
CAN,2004,trade_gdp,70.1923674409029
CAN,2005,trade_gdp,69.7585441602155
CAN,2006,trade_gdp,68.0508003453151
CAN,2007,trade_gdp,66.2834197482347
CAN,2008,trade_gdp,67.023446571123
CAN,2009,trade_gdp,58.4742801830543
CAN,2010,trade_gdp,60.2079046752442
CAN,2011,trade_gdp,62.4984217100546
CAN,2012,trade_gdp,62.5957887432013
CAN,2013,trade_gdp,62.2315329073432
CAN,2014,trade_gdp,64.3785976132125
CAN,2015,trade_gdp,66.1648355844224
CAN,2016,trade_gdp,65.3636199818813
CAN,2017,trade_gdp,65.1009087910845
CAN,2018,trade_gdp,66.59982627163
CAN,2019,trade_gdp,66.1713422730605
CAN,2020,trade_gdp,61.1566883386797
CAN,2021,trade_gdp,62.2468612630348
CAN,2022,trade_gdp,66.9531620692051
CAN,2023,trade_gdp,66.5745425015033
CAN,2024,trade_gdp,65.1214987304374
CAN,1960,working_age_share,58.630301266175
CAN,1961,working_age_share,58.4646248910609
CAN,1962,working_age_share,58.4228236766981
CAN,1963,working_age_share,58.503050593349
CAN,1964,working_age_share,58.7010147054607
CAN,1965,working_age_share,59.0101134244981
CAN,1966,working_age_share,59.4466768702848
CAN,1967,working_age_share,59.9936390120732
CAN,1968,working_age_share,60.5831392877212
CAN,1969,working_age_share,61.1834048892798
CAN,1970,working_age_share,61.9018417984832
CAN,1971,working_age_share,62.6741033201464
CAN,1972,working_age_share,63.3652499728924
CAN,1973,working_age_share,64.0405714645773
CAN,1974,working_age_share,64.719974279798
CAN,1975,working_age_share,65.3632114736427
CAN,1976,working_age_share,65.9499464119315
CAN,1977,working_age_share,66.4880317770415
CAN,1978,working_age_share,66.9947399443053
CAN,1979,working_age_share,67.4587186273481
CAN,1980,working_age_share,67.8432704366421
CAN,1981,working_age_share,68.1152447194198
CAN,1982,working_age_share,68.2793198962425
CAN,1983,working_age_share,68.3767069479842
CAN,1984,working_age_share,68.4330828825056
CAN,1985,working_age_share,68.4698760856513
CAN,1986,working_age_share,68.4705973603251
CAN,1987,working_age_share,68.394815093169
CAN,1988,working_age_share,68.2876760236935
CAN,1989,working_age_share,68.1810601091498
CAN,1990,working_age_share,68.0455122480417
CAN,1991,working_age_share,67.8832371484941
CAN,1992,working_age_share,67.7258077303312
CAN,1993,working_age_share,67.6254152830546
CAN,1994,working_age_share,67.6028067907232
CAN,1995,working_age_share,67.6288199467116
CAN,1996,working_age_share,67.6834394145598
CAN,1997,working_age_share,67.7644804870833
CAN,1998,working_age_share,67.8830900242086
CAN,1999,working_age_share,68.0529772825533
CAN,2000,working_age_share,68.2568366113173
CAN,2001,working_age_share,68.4701227930397
CAN,2002,working_age_share,68.6736734090251
CAN,2003,working_age_share,68.8586776013757
CAN,2004,working_age_share,69.0493454832701
CAN,2005,working_age_share,69.2461072880222
CAN,2006,working_age_share,69.3935234197471
CAN,2007,working_age_share,69.4575467796062
CAN,2008,working_age_share,69.4541838737891
CAN,2009,working_age_share,69.4115083969769
CAN,2010,working_age_share,69.3276453126297
CAN,2011,working_age_share,69.148336286437
CAN,2012,working_age_share,68.8517946416003
CAN,2013,working_age_share,68.4998731704546
CAN,2014,working_age_share,68.1358280352841
CAN,2015,working_age_share,67.7571212622664
CAN,2016,working_age_share,67.3902081027321
CAN,2017,working_age_share,67.0699290855306
CAN,2018,working_age_share,66.7853309042324
CAN,2019,working_age_share,66.4846890068848
CAN,2020,working_age_share,66.1382867429556
CAN,2021,working_age_share,65.7746528539238
CAN,2022,working_age_share,65.5113452142292
CAN,2023,working_age_share,65.3373373940366
CAN,2024,working_age_share,65.0890886641808
CHE,1960,dependency_ratio,52.1115006652239
CHE,1961,dependency_ratio,52.1612788695986
CHE,1962,dependency_ratio,52.3924407135833
CHE,1963,dependency_ratio,52.4048902352137
CHE,1964,dependency_ratio,52.5621338778165
CHE,1965,dependency_ratio,52.9921712788757
CHE,1966,dependency_ratio,53.4573265346765
CHE,1967,dependency_ratio,53.7298004314441
CHE,1968,dependency_ratio,53.7918784530667
CHE,1969,dependency_ratio,53.7775108058476
CHE,1970,dependency_ratio,54.1335989308933
CHE,1971,dependency_ratio,54.594621358315
CHE,1972,dependency_ratio,54.5521374682149
CHE,1973,dependency_ratio,54.3216618552373
CHE,1974,dependency_ratio,54.0839610540606
CHE,1975,dependency_ratio,53.8617935515568
CHE,1976,dependency_ratio,53.5455789499073
CHE,1977,dependency_ratio,53.0513912890074
CHE,1978,dependency_ratio,52.3934311373483
CHE,1979,dependency_ratio,51.5527233966837
CHE,1980,dependency_ratio,50.5813054382338
CHE,1981,dependency_ratio,49.527607454361
CHE,1982,dependency_ratio,48.5098267112833
CHE,1983,dependency_ratio,47.6243461141732
CHE,1984,dependency_ratio,46.9079135811253
CHE,1985,dependency_ratio,46.4430492023152
CHE,1986,dependency_ratio,46.2003689106257
CHE,1987,dependency_ratio,46.0575803437575
CHE,1988,dependency_ratio,46.0523214602162
CHE,1989,dependency_ratio,46.1579326965363
CHE,1990,dependency_ratio,46.3560699839598
CHE,1991,dependency_ratio,46.5639164074309
CHE,1992,dependency_ratio,46.8675922573368
CHE,1993,dependency_ratio,47.2851884692287
CHE,1994,dependency_ratio,47.6193933750003
CHE,1995,dependency_ratio,47.8956647482017
CHE,1996,dependency_ratio,48.1558376041821
CHE,1997,dependency_ratio,48.3626836062002
CHE,1998,dependency_ratio,48.4866685740898
CHE,1999,dependency_ratio,48.5694451867612
CHE,2000,dependency_ratio,48.6031705319246
CHE,2001,dependency_ratio,48.271524930836
CHE,2002,dependency_ratio,47.7998877615904
CHE,2003,dependency_ratio,47.5052146372425
CHE,2004,dependency_ratio,47.2553419635852
CHE,2005,dependency_ratio,47.0425562749948
CHE,2006,dependency_ratio,46.8901179998901
CHE,2007,dependency_ratio,46.7847522727374
CHE,2008,dependency_ratio,46.7146643011247
